"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","DistributionChannel","UserLanguage","Q5","Q7","Q8","Q12","Q13_1","Q13_2","Q13_3","Q13_4","Q13_5","Q13_6","Q13_7","Q13_8","Q13_9","Q13_10","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q17_1","Q17_2","Q17_3","Q17_4","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q20_1","Q20_2","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q23_1","Q23_2","Q23_3","Q23_4","Q23_5","Q23_6","Q23_7","Q23_8","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q26_1","Q26_2","Q27_1","Q27_2","SC0","SC1","SC2","SC3","SC4","SC5","id","Attention"
2023-09-14 22:38:02,2023-09-14 22:59:48,0,100,1305,1,2023-09-14 22:59:48,"anonymous","EN",17,1,1,2,1,2,2,4,2,2,1,3,5,2,4,4,2,2,1,1,2,5,2,4,4,4,4,2,2,2,1,1,2,1,1,1,2,2,5,2,1,5,4,1,1,2,1,4,3,4,2,1,1,3,3,1,1,2,1,2,1,1,2,2,1,3,1,2,4,3,4,5,20,4,20,20,63,0,"23586","0"
2023-09-17 14:24:43,2023-09-17 14:35:27,0,100,643,1,2023-09-17 14:35:27,"anonymous","EN",17,1,1,1,2,1,1,3,3,1,2,2,2,2,2,3,4,4,1,1,2,3,3,3,4,3,3,3,3,2,1,2,3,2,2,1,2,2,3,3,2,2,4,1,1,5,3,2,4,2,2,4,3,3,3,1,1,2,1,1,2,1,5,3,4,2,1,2,3,3,4,5,19,9,19,19,67,0,"23609","0"
2023-10-01 22:03:45,2023-10-01 23:38:51,0,100,5706,1,2023-10-01 23:38:52,"anonymous","EN",17,1,1,1,1,2,2,5,4,3,1,1,2,1,5,5,5,5,3,1,1,5,4,4,4,5,5,3,1,3,1,2,4,1,2,1,2,5,3,1,2,3,4,1,1,3,3,2,3,4,4,5,3,4,4,1,3,3,1,4,1,1,3,2,5,4,1,2,3,3,3,4,25,8,25,29,76,0,"23759","0"
2023-10-06 19:50:09,2023-10-06 20:00:23,0,100,613,1,2023-10-06 20:00:23,"anonymous","EN",17,2,1,2,1,1,1,5,3,2,2,1,1,2,3,3,3,3,1,1,2,3,2,2,2,2,4,2,2,1,2,2,3,1,2,1,2,5,2,1,2,1,4,1,2,5,2,1,3,1,3,2,3,3,2,1,1,2,1,2,2,1,2,5,4,4,1,2,5,5,6,6,14,7,14,18,68,0,"23764","0"
2023-10-08 20:03:11,2023-10-08 20:10:05,0,100,413,1,2023-10-08 20:10:06,"anonymous","EN",17,3,1,1,5,5,5,5,5,5,5,2,5,5,5,5,5,5,1,1,5,5,4,3,5,2,5,5,2,4,2,3,4,1,1,1,2,4,2,3,1,1,4,1,1,2,1,1,6,1,6,6,4,6,6,1,1,3,1,2,1,1,6,1,2,6,1,6,5,2,6,6,24,11,24,31,96,0,"23766","0"
2023-10-11 14:11:15,2023-10-11 14:29:57,0,100,1121,1,2023-10-11 14:29:58,"anonymous","EN",17,2,1,1,4,4,5,5,5,4,4,2,3,2,5,5,3,1,5,1,4,4,2,1,4,1,1,1,3,4,2,4,3,1,1,3,1,2,1,4,3,1,4,1,1,6,6,2,5,5,5,6,6,5,6,1,3,5,1,5,1,3,1,6,2,4,1,6,6,1,6,2,10,13,10,27,105,0,"23838","0"
2023-10-12 09:57:44,2023-10-12 09:57:55,0,4,11,0,2023-10-19 09:57:57,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"23766",""
2023-10-27 10:39:48,2023-10-27 10:40:02,0,4,13,0,2023-11-03 10:40:05,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"23586",""
2023-11-18 23:19:40,2023-11-18 23:23:36,0,100,236,1,2023-11-18 23:23:37,"anonymous","EN",22,1,2,1,1,1,1,3,2,1,1,1,1,1,5,5,5,1,1,1,2,5,4,4,4,5,5,4,1,2,1,2,1,1,1,1,1,2,4,3,1,4,4,1,2,3,4,2,2,1,1,3,2,1,3,1,2,3,1,1,1,1,1,2,5,1,1,1,2,2,4,4,26,2,26,24,52,0,"23652","0"
2023-11-20 17:02:43,2023-11-20 17:09:24,0,100,401,1,2023-11-20 17:09:25,"anonymous","EN",17,1,1,1,1,1,1,5,4,3,1,1,2,2,4,2,4,2,1,1,1,5,5,4,3,4,5,3,2,2,1,2,2,1,1,1,1,1,1,2,1,1,4,1,1,2,3,1,4,1,1,3,2,2,3,6,1,1,1,1,2,1,3,2,5,4,1,1,2,1,3,5,24,4,24,19,53,1,"24006","1"
2023-11-27 09:01:18,2023-11-27 09:09:07,0,100,468,1,2023-11-27 09:09:07,"anonymous","EN",18,1,1,2,1,1,1,5,4,2,1,1,1,2,5,4,3,2,1,1,1,4,1,2,2,1,2,3,1,1,1,1,2,1,1,1,1,3,4,1,1,3,4,1,2,4,3,2,4,1,3,5,2,6,4,1,1,2,1,1,1,1,2,4,3,1,1,2,5,2,5,5,11,1,11,20,69,0,"23553","0"
2023-11-27 20:22:54,2023-11-27 20:34:48,0,100,714,1,2023-11-27 20:34:49,"anonymous","EN",18,2,1,1,2,1,3,5,5,5,2,3,1,1,5,1,5,5,2,1,2,5,1,1,3,1,4,1,3,3,4,4,4,1,3,2,4,5,4,2,2,4,4,1,3,4,3,2,6,4,6,5,5,6,6,1,3,5,1,3,4,2,5,4,2,5,1,1,5,3,6,6,11,19,11,25,107,0,"23706","0"
2023-11-28 00:48:09,2023-11-28 01:01:50,0,100,821,1,2023-11-28 01:01:51,"anonymous","EN",19,2,2,1,1,1,1,2,2,2,1,1,1,1,5,5,5,5,1,1,1,5,4,5,4,5,5,3,2,1,2,1,2,1,1,1,2,1,1,5,1,1,4,1,1,3,3,1,3,1,5,4,3,2,5,1,3,4,1,2,1,1,6,2,5,4,1,2,5,5,5,5,26,4,26,27,77,0,"23921","0"
2023-11-28 13:08:28,2023-11-28 13:14:52,0,100,383,1,2023-11-28 13:14:52,"anonymous","EN",19,2,2,1,1,2,2,4,4,3,1,1,1,1,1,1,5,5,3,1,1,4,4,4,3,4,4,3,3,2,1,4,3,1,2,2,1,2,1,1,1,1,4,1,1,2,1,1,4,1,4,4,2,3,3,1,1,2,1,3,2,2,1,3,4,5,1,1,2,1,4,5,22,10,22,20,61,0,"24031","0"
2023-11-28 14:22:54,2023-11-28 14:28:43,0,100,348,1,2023-11-28 14:28:44,"anonymous","EN",17,1,1,5,1,3,4,5,4,4,1,1,2,3,5,5,5,5,5,1,1,5,3,4,5,4,4,4,2,2,2,4,2,1,2,3,2,2,6,1,1,4,4,1,1,6,2,1,4,4,4,3,2,2,2,1,2,3,2,3,1,1,2,2,4,3,1,1,1,1,6,6,24,11,24,31,64,0,"23997","0"
2023-11-28 14:38:14,2023-11-28 14:47:20,0,100,546,1,2023-11-28 14:47:21,"anonymous","EN",18,2,1,2,2,2,2,5,2,2,1,1,1,3,5,5,2,5,3,1,1,2,4,4,4,3,3,4,4,4,2,1,4,2,3,1,3,3,6,5,2,4,4,2,4,2,3,1,3,2,4,4,3,4,4,1,1,2,4,3,4,4,6,2,6,4,1,5,4,1,4,4,22,15,22,23,90,0,"23778","0"
2023-11-28 18:26:57,2023-11-28 18:42:44,0,100,946,1,2023-11-28 18:42:44,"anonymous","EN",19,2,1,1,1,1,1,5,2,1,1,1,2,2,3,2,3,3,1,1,2,3,2,3,2,2,4,2,2,2,1,3,4,1,1,1,1,2,3,2,2,4,4,1,1,2,1,1,3,1,3,5,2,1,3,1,3,1,3,1,1,1,2,4,2,1,1,3,4,2,5,4,15,7,15,17,62,0,"23717","0"
2023-11-29 08:52:02,2023-11-29 08:56:07,0,100,245,1,2023-11-29 08:56:08,"anonymous","EN",20,1,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,2,6,1,1,3,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,3,18,23,35,1,"23735","1"
2023-11-29 08:58:23,2023-11-29 09:14:20,0,100,957,1,2023-11-29 09:14:21,"anonymous","EN",20,1,2,2,1,1,1,5,3,4,2,1,2,2,5,5,5,5,1,1,1,5,3,2,2,1,4,3,3,3,2,1,4,1,1,1,3,3,5,1,2,3,4,1,2,2,1,1,3,4,5,5,2,4,5,1,1,3,1,3,1,1,2,3,3,4,1,3,4,3,6,5,15,10,15,27,77,0,"23819","0"
2023-11-29 11:37:23,2023-11-29 11:47:13,0,100,589,1,2023-11-29 11:47:14,"anonymous","EN",19,2,1,1,4,4,3,5,4,4,2,3,4,4,5,5,4,5,2,1,3,4,2,4,2,2,4,2,3,4,2,2,4,1,2,1,2,2,3,5,2,3,4,1,1,4,2,1,4,1,5,2,2,3,4,1,2,3,2,3,2,1,3,4,1,5,1,2,5,2,5,4,16,12,16,28,78,0,"23597","0"
2023-11-29 15:41:53,2023-11-29 15:47:56,0,100,362,1,2023-11-29 15:47:57,"anonymous","EN",20,1,1,2,1,1,1,4,4,4,1,1,1,4,4,4,3,3,3,1,3,3,4,3,4,2,2,1,2,2,2,1,4,1,1,1,2,4,6,3,1,6,4,1,1,4,4,4,3,1,5,6,5,4,5,1,1,2,1,3,1,1,1,2,4,2,1,2,4,4,6,6,16,7,16,23,80,0,"24013","0"
2023-11-29 17:15:59,2023-11-29 17:21:26,0,100,327,1,2023-11-29 17:21:27,"anonymous","EN",18,1,2,1,1,1,1,5,2,3,1,1,1,2,5,5,5,5,1,1,2,5,4,4,5,5,5,4,1,1,1,4,2,1,1,1,1,3,4,1,1,1,4,1,1,4,2,1,5,1,6,4,1,1,3,1,1,1,1,2,1,1,3,2,4,5,1,1,2,1,4,2,27,4,27,28,58,0,"23941","0"
2023-11-30 12:43:43,2023-11-30 12:50:14,0,100,390,1,2023-11-30 12:50:14,"anonymous","EN",21,1,2,1,1,1,1,4,5,2,1,1,1,2,1,1,5,1,5,1,1,1,4,5,4,3,4,4,1,2,1,3,2,1,2,3,4,2,2,1,1,3,4,6,3,4,4,4,4,4,4,3,2,2,3,1,2,2,2,2,1,1,1,2,1,1,1,1,3,1,5,5,24,10,24,15,75,0,"22514","0"
2023-11-30 15:39:11,2023-11-30 15:44:39,0,100,328,1,2023-11-30 15:44:40,"anonymous","EN",18,1,1,1,1,1,1,5,2,1,1,1,1,1,5,4,4,1,1,1,1,5,4,4,3,3,4,3,1,2,2,2,1,1,1,1,2,1,6,1,1,6,4,1,1,3,3,1,5,2,2,5,4,4,5,1,1,1,1,1,1,1,4,3,6,2,1,3,2,2,6,6,21,4,21,21,66,0,"24046","0"
2023-11-30 15:37:48,2023-11-30 16:33:29,0,100,3340,1,2023-11-30 16:33:30,"anonymous","EN",21,1,2,1,2,1,2,5,4,4,4,4,4,2,4,5,5,5,1,1,3,5,3,4,4,4,5,3,3,2,3,4,2,1,1,1,3,4,4,3,3,4,4,1,3,5,5,2,5,5,5,4,2,3,3,1,2,2,1,3,1,1,2,2,4,5,1,3,3,2,4,5,23,11,23,28,83,0,"24045","0"
2023-12-01 06:12:10,2023-12-01 06:19:45,0,100,455,1,2023-12-01 06:19:46,"anonymous","EN",19,1,2,2,1,2,3,5,3,4,2,2,2,4,5,5,2,5,3,1,1,3,4,5,5,5,5,4,3,3,1,4,2,1,2,1,2,2,3,1,2,5,4,1,3,3,1,3,2,3,2,4,1,5,3,1,1,3,3,4,1,2,6,2,4,5,1,1,1,2,4,5,28,10,28,24,72,0,"23687","0"
2023-12-01 14:19:25,2023-12-01 14:27:02,0,100,456,1,2023-12-01 14:27:03,"anonymous","EN",19,1,1,1,1,1,2,5,4,4,2,2,1,1,5,5,5,4,1,1,2,3,1,3,3,4,5,1,3,2,1,4,3,1,2,2,1,3,4,1,2,4,4,1,1,6,2,1,3,1,3,5,2,2,3,1,1,1,2,4,1,1,2,5,5,5,1,1,2,2,5,5,17,10,17,25,62,0,"23996","0"
2023-12-01 16:09:04,2023-12-01 16:22:36,0,100,811,1,2023-12-01 16:22:37,"anonymous","EN",19,1,1,2,2,2,3,5,4,4,2,1,2,2,2,1,4,1,2,1,2,4,5,3,5,3,4,4,3,2,1,2,4,1,2,1,2,2,4,1,2,3,4,1,1,2,2,2,3,2,3,2,2,2,2,2,1,2,1,2,1,1,2,2,4,4,1,2,2,2,3,3,24,9,24,16,54,0,"23703","0"
2023-12-02 14:44:51,2023-12-02 15:05:55,0,100,1263,1,2023-12-02 15:05:56,"anonymous","EN",18,2,1,2,1,1,1,3,2,2,1,1,1,3,5,3,2,5,3,1,2,5,2,1,2,2,3,1,2,3,1,2,4,1,1,2,2,1,6,3,2,6,4,1,2,2,5,6,3,4,4,4,2,4,5,1,1,2,3,4,2,1,1,5,6,2,1,2,5,2,5,5,11,9,11,25,80,0,"23896","0"
2023-12-03 03:58:12,2023-12-03 04:00:11,0,100,119,1,2023-12-03 04:00:11,"anonymous","EN",18,1,1,3,2,3,3,3,3,2,4,3,3,4,2,3,3,2,2,3,3,4,3,4,4,5,5,5,3,3,3,3,4,3,1,3,2,3,5,3,5,6,4,6,5,4,4,4,5,5,4,4,5,5,4,4,4,6,6,5,5,4,4,4,5,5,5,5,3,5,3,5,27,16,26,19,119,3,"23999","3"
2023-12-03 04:01:16,2023-12-03 04:03:12,0,100,116,1,2023-12-03 04:03:16,"anonymous","EN",18,1,1,4,2,3,4,4,4,4,4,3,3,3,2,3,3,4,3,3,4,4,3,4,4,4,4,5,3,2,4,2,1,2,4,3,2,2,4,3,1,3,4,5,5,5,4,3,3,3,4,4,3,3,3,5,4,4,3,3,3,3,3,4,4,5,5,5,3,3,5,5,25,14,24,23,95,3,"23999","3"
2023-12-03 04:55:37,2023-12-03 04:58:43,0,100,186,1,2023-12-03 04:58:44,"anonymous","EN",18,1,1,4,2,2,2,5,3,3,5,4,4,4,3,3,3,3,3,1,3,4,2,2,2,1,3,1,3,2,4,3,2,3,4,4,4,3,2,1,5,6,4,1,2,2,2,2,3,3,4,6,6,6,5,5,5,5,5,5,4,4,5,6,5,5,5,5,6,6,5,3,11,20,11,22,108,2,"23999","2"
2023-12-03 14:12:05,2023-12-03 14:20:43,0,100,517,1,2023-12-03 14:20:43,"anonymous","EN",20,1,2,1,1,1,1,5,4,2,1,1,3,4,4,3,2,5,1,1,2,3,5,4,3,4,5,4,2,1,1,3,4,1,1,1,3,1,2,2,1,1,4,1,2,5,2,1,3,2,5,3,2,2,3,1,2,1,1,1,1,2,2,2,2,3,1,2,2,2,2,4,25,8,25,20,58,0,"24005","0"
2023-12-03 14:25:44,2023-12-03 14:36:12,0,100,627,1,2023-12-03 14:36:13,"anonymous","EN",19,2,1,3,1,2,3,5,4,4,3,2,1,1,5,5,5,5,5,1,2,5,3,4,3,4,4,4,4,2,2,3,3,1,1,2,3,2,2,4,2,2,4,6,3,3,3,1,4,2,4,1,2,2,3,1,3,3,5,2,3,1,2,4,1,4,1,2,4,3,5,5,22,12,22,32,84,0,"23845","0"
2023-12-03 16:11:06,2023-12-03 16:36:10,0,100,1504,1,2023-12-03 16:36:11,"anonymous","EN",19,1,2,1,2,2,2,5,3,3,2,2,2,2,5,5,4,5,2,1,3,5,2,2,2,2,4,2,2,2,2,3,4,1,2,1,2,4,4,1,3,4,4,1,2,1,1,1,4,1,4,3,3,2,2,5,1,3,3,2,1,1,2,4,3,3,1,5,6,1,6,6,14,10,14,29,75,1,"24056","1"
2023-12-03 20:08:23,2023-12-03 20:21:39,0,100,796,1,2023-12-03 20:21:40,"anonymous","EN",20,2,1,1,2,2,2,2,2,3,2,1,1,1,5,5,5,5,5,1,4,5,2,2,2,2,5,2,1,2,1,2,3,1,2,1,2,3,3,3,3,3,4,1,3,2,4,3,6,4,6,6,3,5,6,1,3,2,1,6,1,1,4,6,2,6,1,2,6,6,6,6,15,6,15,34,105,0,"24041","0"
2023-12-04 00:13:07,2023-12-04 00:23:55,0,100,647,1,2023-12-04 00:23:56,"anonymous","EN",23,1,2,5,1,2,1,5,4,2,1,1,1,2,5,2,4,5,3,1,2,4,2,4,5,2,4,2,2,2,1,2,3,1,1,1,3,2,4,4,2,3,4,1,1,2,2,3,3,3,5,5,3,3,4,1,1,3,1,3,1,2,1,3,2,1,1,4,4,3,5,3,19,7,19,25,75,0,"23051","0"
2023-12-04 09:37:04,2023-12-04 09:41:13,0,100,249,1,2023-12-04 09:41:14,"anonymous","EN",18,1,2,3,1,1,1,5,5,5,5,4,3,2,1,4,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,4,3,1,2,4,1,1,3,3,3,4,6,4,5,5,5,5,1,3,3,3,3,1,1,2,6,1,5,1,2,5,3,5,2,7,6,7,14,89,0,"23825","0"
2023-12-04 10:56:34,2023-12-04 11:03:15,0,100,400,1,2023-12-04 11:03:17,"anonymous","EN",18,1,1,1,1,1,1,5,3,1,1,1,1,1,5,5,5,4,1,1,2,5,3,3,4,4,5,3,1,2,2,3,3,1,1,1,2,1,6,3,1,5,4,1,1,2,5,4,5,3,3,4,3,2,3,1,3,2,1,2,2,1,2,3,2,2,1,2,2,2,2,3,22,7,22,27,68,0,"23833","0"
2023-12-04 12:43:15,2023-12-04 12:54:05,0,100,650,1,2023-12-04 12:54:06,"anonymous","EN",18,1,1,2,1,2,2,5,2,2,2,4,2,2,5,5,5,5,2,1,2,5,4,2,1,4,2,4,4,3,2,3,3,1,3,1,3,2,6,1,1,5,4,1,2,2,2,2,6,1,5,5,2,3,4,1,1,3,1,2,1,1,3,2,5,6,1,1,4,4,6,5,17,14,17,29,73,0,"23930","0"
2023-12-04 12:55:50,2023-12-04 13:02:36,0,100,406,1,2023-12-04 13:02:36,"anonymous","EN",20,2,1,2,1,1,2,5,5,4,4,3,1,2,5,2,5,5,3,1,3,4,3,2,4,1,4,4,2,4,4,3,3,2,1,1,3,4,5,3,3,3,4,1,1,6,6,3,3,1,4,5,5,5,6,1,5,5,5,2,2,2,4,4,2,6,1,6,4,3,5,2,18,14,18,27,103,0,"24036","0"
2023-12-04 15:39:07,2023-12-04 15:48:37,0,100,569,1,2023-12-04 15:48:38,"anonymous","EN",19,2,1,2,2,1,1,5,4,4,2,3,1,2,5,3,2,5,3,1,2,4,4,4,1,5,5,3,2,3,1,3,4,1,2,1,2,3,5,3,1,2,4,1,1,3,4,5,3,5,4,6,3,4,4,1,2,3,1,4,2,1,2,2,5,3,1,2,4,2,6,5,22,10,22,24,84,0,"23676","0"
2023-12-04 16:15:05,2023-12-04 16:25:02,0,100,596,1,2023-12-04 16:25:03,"anonymous","EN",18,1,1,1,2,2,2,5,3,4,1,2,1,2,4,4,4,4,2,1,1,3,3,2,2,3,4,1,3,3,1,2,2,1,1,1,2,1,3,4,1,3,4,1,1,2,2,1,3,1,4,3,3,2,3,6,1,2,2,1,1,1,2,3,2,2,1,2,3,2,4,4,15,7,15,22,60,1,"23635","1"
2023-12-04 16:31:10,2023-12-04 16:47:05,0,100,954,1,2023-12-04 16:47:05,"anonymous","EN",18,1,1,2,1,1,1,5,4,3,1,1,1,1,5,5,5,5,5,1,1,5,4,5,5,3,4,4,1,2,1,1,2,2,1,1,3,1,6,3,1,6,4,1,1,2,4,3,6,2,6,5,3,2,2,1,1,1,1,2,2,1,2,1,3,3,1,1,1,1,1,1,25,5,25,31,61,0,"24063","0"
2023-12-04 17:25:44,2023-12-04 17:31:10,0,100,326,1,2023-12-04 17:31:11,"anonymous","EN",18,2,1,2,1,1,1,5,4,4,1,3,1,2,5,5,5,5,2,1,3,5,2,2,3,3,2,2,4,3,2,4,4,2,2,2,2,3,3,2,3,3,4,1,2,2,2,2,3,2,5,5,3,3,5,1,3,4,2,2,2,1,3,5,5,2,1,2,5,2,5,5,14,16,14,30,79,0,"23625","0"
2023-12-04 17:55:47,2023-12-04 18:04:50,0,100,542,1,2023-12-04 18:04:51,"anonymous","EN",19,1,1,2,1,2,3,5,4,2,1,2,2,1,5,5,5,5,5,1,3,5,4,4,1,4,4,2,1,1,2,3,2,1,1,1,2,3,5,3,2,4,4,1,1,1,1,1,3,1,6,6,3,4,3,1,1,1,1,1,3,1,5,3,5,4,1,4,3,4,5,4,19,5,19,33,73,0,"23481","0"
2023-12-04 19:09:07,2023-12-04 19:28:30,0,100,1163,1,2023-12-04 19:28:31,"anonymous","EN",19,2,2,2,3,3,3,5,4,3,2,2,3,3,5,5,3,3,5,1,2,5,3,3,4,2,3,3,3,2,2,2,4,1,2,1,3,3,2,2,2,2,4,4,2,3,1,1,2,3,3,3,2,3,3,1,1,3,3,3,5,4,3,4,2,4,1,3,4,3,5,3,18,11,18,28,80,0,"23174","0"
2023-12-04 23:18:16,2023-12-04 23:34:17,0,100,960,1,2023-12-04 23:34:18,"anonymous","EN",21,1,2,1,1,1,1,5,2,1,1,1,1,1,5,4,4,4,2,1,2,5,4,4,4,2,4,4,4,3,2,4,4,1,2,1,2,1,6,2,1,4,4,1,1,2,3,1,3,1,5,4,5,2,5,1,1,1,2,2,2,1,2,2,5,1,1,1,2,3,5,5,22,14,22,26,62,0,"23874","0"
2023-12-05 00:14:14,2023-12-05 00:28:27,0,100,853,1,2023-12-05 00:28:27,"anonymous","EN",38,1,1,2,1,1,1,5,3,2,1,1,1,2,5,5,4,3,3,1,2,3,3,3,4,4,4,3,3,2,1,2,3,1,1,2,2,2,1,1,2,2,4,1,1,2,2,1,5,1,3,4,2,3,3,1,1,2,1,3,1,2,1,3,2,2,1,2,3,3,4,4,21,8,21,25,62,0,"24066","0"
2023-12-05 11:42:15,2023-12-05 11:51:01,0,100,525,1,2023-12-05 11:51:01,"anonymous","EN",20,1,2,1,1,2,2,5,2,2,1,1,1,2,5,5,5,4,2,1,2,5,4,2,3,2,2,2,3,2,1,1,3,1,2,1,2,1,3,1,1,1,4,1,1,2,3,1,5,1,3,4,1,2,3,1,2,1,1,2,1,1,1,2,5,2,1,2,2,3,5,6,15,7,15,28,56,0,"24068","0"
2023-12-05 15:31:45,2023-12-05 15:36:39,0,100,293,1,2023-12-05 15:36:39,"anonymous","EN",22,1,2,1,1,1,1,5,5,1,1,1,2,1,1,1,5,5,5,1,3,5,4,3,4,4,4,3,1,3,2,1,3,1,1,1,2,2,1,1,1,1,4,1,3,1,1,1,5,3,6,3,3,1,3,1,1,2,1,6,1,1,1,2,1,1,1,1,3,3,6,6,22,6,22,25,70,0,"23588","0"
2023-12-05 16:58:15,2023-12-05 17:02:40,0,100,265,1,2023-12-05 17:02:41,"anonymous","EN",18,1,2,2,1,2,1,5,5,3,1,3,2,4,5,5,5,5,2,1,2,5,4,5,3,4,5,4,2,2,1,3,1,1,1,1,2,2,2,4,2,1,4,1,1,4,2,1,3,1,3,6,2,3,4,1,1,2,1,3,1,1,3,2,2,3,1,1,5,3,6,6,25,5,25,29,73,0,"24074","0"
2023-12-05 19:26:30,2023-12-05 19:33:42,0,100,432,1,2023-12-05 19:33:43,"anonymous","EN",18,2,2,1,1,2,2,5,4,2,2,2,1,1,5,5,5,5,2,1,2,5,4,4,4,2,4,2,2,2,1,2,2,1,1,1,2,3,4,4,3,4,4,1,1,2,4,1,6,1,6,5,4,3,5,1,3,4,1,1,1,1,2,3,5,6,1,2,4,3,5,5,20,5,20,29,84,0,"24076","0"
2023-12-05 19:54:01,2023-12-05 20:03:49,0,100,587,1,2023-12-05 20:03:50,"anonymous","EN",19,2,2,1,1,1,1,5,2,3,2,3,2,2,2,3,2,2,1,1,2,2,4,4,4,3,3,4,2,2,2,1,2,1,1,1,2,1,2,1,1,2,4,1,1,4,4,1,3,1,2,3,1,2,3,1,2,2,1,1,1,1,3,3,4,3,1,2,2,2,4,4,22,5,22,14,54,0,"23970","0"
2023-12-05 21:41:53,2023-12-05 21:52:12,0,100,619,1,2023-12-05 21:52:13,"anonymous","EN",20,2,2,2,2,2,1,5,4,3,1,1,1,4,4,5,1,3,1,1,3,5,2,2,5,4,5,2,3,2,1,2,4,1,2,1,2,5,4,1,2,4,4,1,2,6,3,3,2,1,4,5,1,1,5,1,1,4,1,1,1,1,2,2,6,2,1,4,5,1,2,4,20,9,20,22,65,0,"23510","0"
2023-12-06 08:56:52,2023-12-06 09:05:52,0,100,539,1,2023-12-06 09:05:53,"anonymous","EN",18,2,1,1,2,5,5,5,3,4,5,2,1,1,5,5,5,5,5,1,2,5,4,3,3,4,4,3,3,2,1,2,2,1,1,1,2,2,3,1,1,3,4,1,2,4,2,2,2,1,6,5,2,2,2,1,1,2,1,6,1,1,3,2,4,6,1,2,5,1,5,5,21,6,21,32,72,0,"24070","0"
2023-12-06 09:03:01,2023-12-06 09:09:01,0,100,359,1,2023-12-06 09:09:02,"anonymous","EN",18,2,1,1,1,2,2,5,4,4,2,2,2,2,5,5,5,5,4,1,2,4,4,2,5,3,3,2,2,2,1,2,3,1,1,1,2,2,3,2,1,2,4,1,1,3,2,1,3,1,4,5,2,3,3,1,1,2,1,1,1,1,2,3,3,4,1,1,3,1,4,3,19,6,19,30,59,0,"23475","0"
2023-12-06 10:39:34,2023-12-06 10:47:02,0,100,448,1,2023-12-06 10:47:03,"anonymous","EN",19,2,2,1,3,2,2,2,4,1,2,2,2,4,5,5,5,5,5,1,5,5,1,2,2,2,4,1,4,4,1,2,4,2,3,1,2,3,5,3,3,5,4,3,3,1,2,1,3,1,6,6,5,3,6,1,5,5,1,4,3,4,3,6,1,5,1,5,6,5,6,6,12,14,12,35,107,0,"23789","0"
2023-12-06 15:04:54,2023-12-06 15:15:34,0,100,639,1,2023-12-06 15:15:35,"anonymous","EN",18,1,1,1,1,1,1,5,4,4,1,1,2,3,5,5,5,1,1,1,1,5,3,3,4,3,4,4,3,4,1,2,2,1,1,2,2,1,2,5,1,1,4,1,1,5,4,1,4,1,1,5,3,5,5,1,1,1,1,2,1,1,4,2,4,4,1,2,4,2,5,5,21,9,21,23,72,0,"23682","0"
2023-12-06 17:16:30,2023-12-06 17:23:32,0,100,421,1,2023-12-06 17:23:33,"anonymous","EN",19,1,2,1,1,1,1,5,2,2,1,2,2,1,5,5,5,5,2,1,1,5,2,5,5,4,3,3,4,2,2,4,3,1,2,1,4,1,4,1,1,1,4,1,1,1,2,1,5,1,6,5,1,3,4,1,1,3,1,2,1,1,1,5,4,3,1,1,5,2,5,5,22,14,22,28,65,0,"24085","0"
